景区名称,用户名,评论内容,标签
登州古船博物馆,绯葉,挺有意思的一个博物馆，国庆去都没有什么人，凭蓬莱阁门票免费参观，可以看到古船遗迹，令人叹为观止,positive
济南千佛山风景名胜区,*HUIXIU*,因为时间匆忙，还没来得及去，但是看到朋友发的图片感觉还不错呦！,positive
山东地下大峡谷,小黑会飞,跟着姑姑一日游旅行团去的。去地下大峡谷进景区都会让坐小飞龙到入洞口，怎么说呢，排队坐的人很多，提前查说没多远不用坐就决定走过去了，距离的话说实话不算太近，走过去大概十五分钟，有老人孩子的还是建议坐小飞龙。到了地下还是挺美的，主要是钟乳石被打上灯光了，就觉得挺难好看，有个地下漂流就不建议坐了，姑姑掐了时间，那些漂流的一共漂了8分钟…而且地下水很凉，老人小孩受不了应该，想漂流还是建议去专门的漂流景点。这里孩子很多，都是家长带着来感受自然的。如果有小孩还是建议来一下。入口散客是要等的，旅行团先进，建议报个当地的一日游，挺划算的，没有购物，就是缆车啊小飞龙这种需要自费，但算下来还是比自己去便宜，而且有讲解的话孩子也能长点知识。,positive
五岳独尊,草样年华,离得很近，还没爬过泰山呢，真是两只黄鹂鸣翠柳啊,positive
碧霞祠,幸运草,"碧霞祠位于泰山极顶南侧,供奉碧霞元君,是全国娘娘庙的祖庭,香火很旺",positive
神雕山野生动物保护区,雁过留虾,在神雕山野生动物自然保护区，游人们可以与猕猴相戏，可以跟海豹握手，可以挑绵羊相斗，可以逗雄鸡互搏，可以求海狮温柔一吻，可以和憨熊并肩合影，还可以驾骏马驭风而行！到此一游，听虎啸狮吼、闻猴啼鸟鸣、看熊搏豹猎、观群猴嬉戏、瞧海狮海豹赛泳、赏精灵海豚表演，感天地造化之神秀、抚茫茫沧海之无垠，给人以“体验野性、回归自然”的感受。”印象中神雕山动物园确实非常大，也看了很多动物，不过恬妈记得最深刻的是看到了好多特别巨大的熊，关在很深很深的一个敞口的巨大的大坑里，体型高大骇人的熊们靠着土墙懒洋洋的做着爬行的动作，恬妈忍不住脑补了一下人不小心掉下去瞬间被撕成碎片,positive
济南植物园,祖国的花朵儿233,植物种类算是比较多的，有小型的游乐设施，旁边有个小型博物馆。,positive
灵山岛风景区,心向远方,中国北方海拔最高的岛屿，主峰600多米，山水灵山美丽的海岛。,positive
青岛国际啤酒节西海岸主会场,玉剑蓝,一堆不知道正宗不正宗的啤酒+一堆小摊贩聚集的烧烤摊，不过灯光很美，气氛很嗨，这就够了！,positive
幸福公园,Jenna,据说来这里的人都会得到幸福，也是挺顺的，可以来话说来到幸福公园就会很幸福，强烈推荐,positive
周村烧饼博物馆,地瓜12101,还算不错，是介绍周村烧饼的发展历史及制作工艺的博物馆，里面并不大，门口有卖现烤烧饼，味道不错！,positive
红叶谷,10086,红叶谷位于济南市锦绣川乡南部山区，是济南泉水的主要涵养补给地，平均气温比市区低5摄氏度左右，景区植被覆盖率较高，红叶谷是一处“天然氧吧”。红叶谷的秋天登高送目看万山红遍红，叶层林尽染。红叶谷不仅有秋天的红叶，其它季节也很美，春天有红的碧桃，白的梨花，夏日谷中一片郁郁葱葱，山风送爽；冬日，白雪皑皑，玉树琼花。,positive
潍坊偶园,赵火丁,潍坊偶园是清朝康熙年间文华殿大学士兼刑部尚书冯溥的私家花园,positive
刘公岛,mumu,刘公岛真的很差，风景相当一般，公共设施差，没有游玩价值。,negative
五龙潭公园,Z,挺小的一个公园，人多得要命。一点兴致也没有了。济南的泉，除了黑虎泉，其他的都不用看。,positive
觅天洞,海程,第一次爬这样的山洞，这是登顶的必经之路，比较黑比较湿，不过用手机打灯就够了，不需要买头戴灯。当然更绝妙的还是黑暗的出口，就是超级惊艳的美景。,positive
台儿庄大战纪念馆,小土豆,纪念馆不大，最吸引人的是展馆外的那架飞机，据说是日本的战机。,positive
红叶谷,林ダンナ,可能季节不对，真的很一般。。。跟普通公园差不多，但是门票却很贵，对不起它的价格。,negative
胶澳总督府旧址,听泉煮茶,面对小青岛和青岛湾，处于当时青岛市中心处，是当时德国胶澳总督办公的地方，又称“总督府”。,positive
登州古船博物馆,睡水税,意外的收获，总体还不错，不让拍照有点可惜,positive
长山尾,水天,"林海公园尽南，是著名的黄、渤海分界线――长山尾。长山尾虽然伸入大海深处，但却把碧蓝的大海一分为二，东侧为黄海，西侧为渤海。所以长山尾又称为黄渤海分界线。站在长山尾，可谓“一脚踏两海，两耳听双涛”。1997两海分界线经过的的叶台山脉的制高点上，修建起一座黄渤海分界线碑，于当年的7月1日竣工。分界线碑主体为双体白玉友，高9,7米，寓意香港百年回归；底座周长12米，预示渔家四季生活富庶，月月平安康泰；龙脊上嵌有四道铜环，标志着四海平安；双龙间牵着两条铜链，显示着黄渤两海的相互交融。",positive
唐摩崖石刻,NONO的微笑,泰山上最为著名的摩崖石刻，在此摄影留念的游客络绎不绝。《纪泰山铭》刻石刻于唐开元十四年（726年），在岱顶大观峰崖壁上。摩崖高12.3米，宽5.3米，碑文书24行，满行51字，现存1008字，字大16×25厘米，除“御制御书”4字和末行年、月、日为正书外，其他均为隶书。额高3.95米，隶书“纪泰山铭”2行4字，字大45×56厘米，书法遒劲婉润，端严雄浑。碑文为唐玄宗李隆基东封泰山时亲手撰书，相传由燕许修其辞，韩史润其笔，文词典雅，对研究唐代历史、书法、镌刻艺术均有重要价值。,positive
中国海军博物馆,古墨轩主人,可以上两艘军舰看看，在舰上可以看到对面栈桥，而小青岛就在旁边。军舰里面空间很小，进去感觉比较憋闷，感慨那些军人在里面一待就是几个月，不知道他们怎么过来的。里面有好几个舱，每个舱用途不一样，据导游说，整个艇就经历了春夏秋冬不同季节。从艇的这头到那头就算结束了。,positive
山东博物馆,久碍℃,山东省博物馆是新中国成立后建立的第一座省级综合性地志博物馆，博物馆新馆选址在济南市区主干道经十路东段，“山东省博物馆”至此更名“山东博物馆”，人们亲切的称呼它为“省博”。博物馆外观气势宏伟，给人以顶天立地之感，现在它前方，便能感受到齐鲁文化的源远流长，内部雕梁画柱，富丽堂皇，走在中央大厅的台阶上，假如你张开手臂，一步一步来踏着台阶，犹如皇帝登基之感，似乎博物馆都成了你的宫殿了，不禁想喊一声“众爱卿，平身”。整座博物馆，无处不体现着民族风格与现代艺术的完美结合，成为历史文化名城济南的一大景观。我们的省博几乎集聚了齐鲁大地，上下五千乃至上完年的瑰宝，馆藏历史文物14万余件，近、现代文物及文字资料13万余件(册)，自然标本8000余件。其中以大汶口文化、龙山文化藏品丰富。游览省博，就像穿越历史和许多高尚的历史名人谈话，一定会为齐鲁文化的丰富绚烂所折服。欢迎五湖四海的朋友来参观我们的省博。,positive
雪野湖,进击的小小木,相当推荐的哦，超美的湖泊，美丽的沙滩，会有海边的感觉，会有32个赞,positive
济南动物园,小妞妞,去济南的第一站就是去的动物园，门票不贵，动物非常多，而且好多动物都是免费的，里面还有大熊猫，长颈鹿等等的动物，里面环境也不错，要逛好长时间才可以逛完整个动物园，有时间可以带你们家的孩子去看看，真的很不错，看完动物心情大好,positive
燕儿岛山公园,汤圆贝贝BeiBei,燕儿岛坐公交会相对有点远，下了公交站，顺着树林中的一条小道往里就是公园的植被区，零星有些环卫工人在打扫着。要是怕自己找不到方向，只要顺着海天一色的那一方一直向前便可，一定能来到海的怀抱。走完小道，是一条靠着悬崖之上的栈道，悬崖之下便是海浪冲打着岩石，颇有冲绳的韵味，栈道边的空地也是可以拍上几组日系风的可爱美照。栈道边是可以通往沙滩的阶梯，阶梯很长，一边是扶手，一边是花农栽的鲜花，这样的场景我仿佛也只在书里见过。比沙滩先到的是岩石，经过海水的冲刷显得格外光滑，偶有些苔藓和海草的绿色点缀，会让视觉色彩更为丰富。绿草地，栈桥峭壁，配上岩石的灰，大海的蓝，有着燕儿岛独特的韵味，这是其他浴场所不能及的。下海瞬间，海水凉的有些不可思议，回到岸上，我们找到了一个公共卫生间。看门的大姐，人很好，专门帮我打了一脸盆的水来洗沙子，给我的旅行画上了浓浓的一笔温情。,positive
山东大学,Yvonne,来到山东怎么能不去浩浩荡荡6个校区的山大看看。趵突泉校区，洪楼校区，中心校区很值得一看，春天的花去兴隆山看花也是极好的。嗯，来自山大校友的推荐。吃饭的话，可以选择中心校区食堂四楼。感受一下山东大学的学霸氛围。,positive
情人坝,????,面对灯塔，灯塔两侧是万国旗帜很漂亮，站在坝上，一侧是茫茫大海，另一侧海港里停泊的帆船，远处五四广场的五月的风青岛标志也看得很清楚。,positive
山东大学,shayne,在学校教职工小区住的时间合起来得有小半年了,positive
青岛基督教堂,芦苇荡里的大巢菜,信号山出来走一小会儿就是江苏路基督教堂了，教堂是有关门时间的，所以务必提前查好，安排好行程。我们到的时候已经接近关门时间了，游客也不多了，拍到了没有游客的照片，蓝色屋顶的钟楼太赞啦~,positive
金沙滩,雨昊,金沙滩是我国沙质最细、面积最大、风景最美的海滩，号称“亚洲第一滩”。而且这里是免票的，平时大家可以在火车站坐游2（观光2路）直达，可我这赶上了上合峰会，游2停运，只好先坐隧道5路到海韵嘉园然后再换乘L3（新区旅游专线）到达。由于去的不是旺季（5月23日），所以人不多，但景色很漂亮，值得一去。,positive
鹤山风景区,马蜂窝用户,虽说还没到山花烂漫的时候，爬爬山还是不错的。,positive
日照竹洞天风景区,仁善人还,去了两次了，比较喜欢这里，不过离海边太远了，是个很大的遗憾,positive
威海公园,咦惹,沿海城市就是好，很好的环境，海风吹～～～～～～,positive
